Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,SCA,SCA90,PassLive,PassDead,Drib,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,Drib,Sh,Fld,Def,Matches,-9999
2255,Taylor Richards,eng ENG,MF,Brighton,eng Premier League,20,2000,0.3,1,3.60,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,e0243d23
2256,Richarlison,br BRA,FWMF,Everton,eng Premier League,24,1997,28.0,71,2.53,45,0,3,9,12,2,9,0.32,5,0,0,3,1,0,Matches,fa031b34
2257,Marco Richter,de GER,MFFW,Hertha BSC,de Bundesliga,23,1997,18.9,47,2.48,25,8,5,4,5,0,2,0.11,1,0,0,0,1,0,Matches,f972644c
2258,Diego Rico,es ESP,DF,Real Sociedad,es La Liga,28,1993,18.3,31,1.70,24,3,0,1,1,2,2,0.11,2,0,0,0,0,0,Matches,d9ba39fc
2259,Sergio Rico,es ESP,GK,Mallorca,es La Liga,27,1993,14.0,4,0.29,2,2,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,5f0241b2
2260,Sergio Rico,es ESP,GK,Paris S-G,fr Ligue 1,27,1993,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,5f0241b2
2261,Jaïro Riedewald,nl NED,MF,Crystal Palace,eng Premier League,24,1996,1.3,4,3.08,2,1,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches,7a1f2c08
2262,Manuel Riemann,de GER,GK,Bochum,de Bundesliga,32,1988,31.0,23,0.74,19,4,0,0,0,0,2,0.06,1,1,0,0,0,0,Matches,9f941969
2263,Tomás Rincón,ve VEN,MF,Torino,it Serie A,33,1988,1.8,3,1.68,1,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,f1cfc209
2264,Tomás Rincón,ve VEN,MF,Sampdoria,it Serie A,33,1988,13.0,13,1.00,12,0,0,0,1,0,1,0.08,1,0,0,0,0,0,Matches,f1cfc209
2265,Luis Rioja,es ESP,MFFW,Alavés,es La Liga,27,1993,34.6,92,2.66,55,5,15,8,7,2,7,0.20,5,0,1,1,0,0,Matches,eb3dd471
2266,Renaud Ripart,fr FRA,MFFW,Troyes,fr Ligue 1,28,1993,21.0,51,2.43,34,0,4,9,3,1,3,0.14,2,0,0,0,1,0,Matches,beae3a73
2267,Mihailo Ristić,rs SRB,DF,Montpellier,fr Ligue 1,25,1995,20.0,45,2.24,34,1,4,1,3,2,6,0.30,5,0,0,0,0,1,Matches,ea0aa7e0
2268,Matt Ritchie,sct SCO,DF,Newcastle Utd,eng Premier League,31,1989,14.9,45,3.03,21,21,0,2,0,1,3,0.20,2,1,0,0,0,0,Matches,71ef519e
2269,Maxence Rivera,fr FRA,FW,Saint-Étienne,fr Ligue 1,19,2002,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,46a7b605
2270,Rober,es ESP,DF,Levante,es La Liga,26,1995,22.3,19,0.85,15,0,0,2,0,2,4,0.18,2,0,0,2,0,0,Matches,c00097d2
2271,Sergi Roberto,es ESP,MFDF,Barcelona,es La Liga,29,1992,4.4,7,1.58,7,0,0,0,0,0,1,0.23,1,0,0,0,0,0,Matches,335fa267
2272,Connor Roberts,wls WAL,DF,Burnley,eng Premier League,25,1995,18.8,29,1.54,22,1,0,1,2,3,1,0.05,1,0,0,0,0,0,Matches,24fae784
2273,Patrick Roberts,eng ENG,MF,Troyes,fr Ligue 1,24,1997,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,59d93937
2274,Tyler Roberts,wls WAL,MFFW,Leeds United,eng Premier League,22,1999,11.0,30,2.74,23,1,1,3,2,0,1,0.09,1,0,0,0,0,0,Matches,6c17e046
2275,Andrew Robertson,sct SCO,DF,Liverpool,eng Premier League,27,1994,28.2,111,3.94,79,24,1,2,3,2,16,0.57,13,3,0,0,0,0,Matches,2e4f5f03
2276,Marc Roca,es ESP,MF,Bayern Munich,de Bundesliga,24,1996,4.2,9,2.14,6,2,0,1,0,0,1,0.24,1,0,0,0,0,0,Matches,da27e268
2277,Rubén Rochina,es ESP,MFFW,Granada,es La Liga,30,1991,8.3,24,2.91,19,3,2,0,0,0,4,0.48,2,2,0,0,0,0,Matches,ecd8c01e
2278,Cimo Röcker,de GER,DF,Hertha BSC,de Bundesliga,27,1994,0.2,1,4.09,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,611b1aae
2279,Enzo Roco,cl CHI,DF,Elche,es La Liga,28,1992,28.4,8,0.28,7,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches,37f827ec
2280,Stian Rode Gregersen,no NOR,DF,Bordeaux,fr Ligue 1,26,1995,21.7,10,0.46,6,0,0,0,1,3,1,0.05,1,0,0,0,0,0,Matches,5f011e05
2281,Sebastian Rode,de GER,MF,Eint Frankfurt,de Bundesliga,30,1990,8.4,32,3.79,28,0,0,2,0,2,1,0.12,1,0,0,0,0,0,Matches,e12b0b5b
2282,Joe Rodon,wls WAL,DF,Tottenham,eng Premier League,23,1997,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,8d62d31a
2283,Rodri,es ESP,MF,Manchester City,eng Premier League,25,1996,32.0,94,2.93,81,1,1,5,1,5,6,0.19,6,0,0,0,0,0,Matches,6434f10d
2284,Rodrigo,es ESP,MFFW,Leeds United,eng Premier League,30,1991,25.2,79,3.14,63,3,5,3,2,3,4,0.16,2,0,2,0,0,0,Matches,1fb1c435
2285,Rodrigo,es ESP,MF,Betis,es La Liga,21,2000,9.8,37,3.78,28,0,1,3,5,0,6,0.61,4,0,0,0,2,0,Matches,85bed4ee
2286,Gerson Rodrigues,lu LUX,FWMF,Troyes,fr Ligue 1,26,1995,9.4,20,2.12,18,0,0,2,0,0,2,0.21,1,0,0,1,0,0,Matches,3814b753
2287,Kévin Rodrigues,pt POR,DFMF,Rayo Vallecano,es La Liga,27,1994,4.8,8,1.65,5,2,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,f1bed920
2288,Ángel Rodríguez,es ESP,FWMF,Mallorca,es La Liga,34,1987,17.2,32,1.87,21,0,2,4,5,0,5,0.29,3,0,0,0,2,0,Matches,8cfc2f69
2289,Óscar Rodríguez Arnaiz,es ESP,MFFW,Getafe,es La Liga,23,1998,10.5,26,2.48,10,8,1,4,3,0,4,0.38,4,0,0,0,0,0,Matches,19709006
2290,Óscar Rodríguez Arnaiz,es ESP,MFFW,Sevilla,es La Liga,23,1998,4.6,16,3.45,11,3,0,0,1,1,2,0.43,1,0,0,0,1,0,Matches,19709006
2291,Dani Rodríguez,es ESP,MF,Mallorca,es La Liga,33,1988,31.5,91,2.89,57,12,4,7,8,3,6,0.19,4,1,0,1,0,0,Matches,70f8e0bd
2292,Guido Rodríguez,ar ARG,MF,Betis,es La Liga,27,1994,28.1,50,1.78,44,0,0,3,2,1,4,0.14,4,0,0,0,0,0,Matches,34e393f2
2293,Jay Rodriguez,eng ENG,FW,Burnley,eng Premier League,32,1989,15.4,29,1.89,18,1,1,6,3,0,4,0.26,2,1,0,1,0,0,Matches,4ab53cdb
2294,Ricardo Rodríguez,ch SUI,DF,Torino,it Serie A,28,1992,27.5,43,1.57,21,18,0,3,0,1,3,0.11,1,1,0,1,0,0,Matches,7f78ad23
2295,Rodrygo,br BRA,FWMF,Real Madrid,es La Liga,20,2001,16.9,70,4.13,42,7,10,4,7,0,12,0.71,8,0,1,1,2,0,Matches,8f5e92a6
2296,Mads Roerslev,dk DEN,DF,Brentford,eng Premier League,22,1999,13.8,15,1.09,11,0,1,1,2,0,3,0.22,2,0,0,1,0,0,Matches,57c94db2
2297,Marko Rog,hr CRO,MF,Cagliari,it Serie A,26,1995,3.5,18,5.23,14,0,1,1,2,0,2,0.58,1,0,0,0,1,0,Matches,b6b2b820
2298,Rogério,br BRA,DF,Sassuolo,it Serie A,23,1998,19.2,51,2.65,39,6,3,0,1,2,3,0.16,2,0,0,0,0,1,Matches,10e7f486
2299,Alessio Romagnoli,it ITA,DF,Milan,it Serie A,26,1995,15.7,12,0.77,11,0,0,1,0,0,2,0.13,2,0,0,0,0,0,Matches,3ead85f9
2300,Simone Romagnoli,it ITA,DF,Empoli,it Serie A,31,1990,16.6,12,0.72,9,2,0,0,0,1,1,0.06,1,0,0,0,0,0,Matches,09899de8
2301,Leonardo Román,es ESP,GK,Mallorca,es La Liga,21,2000,2.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,924ff27e
2302,Cristian Romero,ar ARG,DF,Tottenham,eng Premier League,23,1998,20.5,18,0.88,15,1,0,0,1,1,2,0.10,1,0,0,0,0,1,Matches,a3d94a58
2303,Iván Romero,es ESP,FW,Sevilla,es La Liga,20,2001,2.0,3,1.52,1,0,0,0,2,0,1,0.51,1,0,0,0,0,0,Matches,2fbe6af0
2304,Luka Romero,ar ARG,FW,Lazio,it Serie A,16,2004,0.9,2,2.14,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,ca6edaa0
2305,Sergio Romero,ar ARG,GK,Venezia,it Serie A,34,1987,16.0,5,0.31,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,1e26e376
2306,Oriol Romeu,es ESP,MF,Southampton,eng Premier League,29,1991,32.1,77,2.40,70,0,2,0,0,5,4,0.12,4,0,0,0,0,0,Matches,4b511457
2307,Cristiano Ronaldo,pt POR,FW,Manchester Utd,eng Premier League,36,1985,27.3,82,3.00,62,0,9,6,5,0,9,0.33,4,0,2,1,2,0,Matches,dea698d9
2308,Cristiano Ronaldo,pt POR,FW,Juventus,it Serie A,36,1985,0.3,2,5.81,1,0,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,dea698d9
2309,Salomón Rondón,ve VEN,FW,Everton,eng Premier League,31,1989,8.8,17,1.94,12,0,2,3,0,0,0,0.00,0,0,0,0,0,0,Matches,b318a643
2310,Valentin Rongier,fr FRA,MFDF,Marseille,fr Ligue 1,26,1994,24.4,58,2.38,45,0,6,4,1,2,7,0.29,4,0,0,2,0,1,Matches,ed45c4a5
2311,Marten de Roon,nl NED,MFDF,Atalanta,it Serie A,30,1991,28.3,43,1.52,37,1,1,1,0,3,3,0.11,3,0,0,0,0,0,Matches,2a1beb34
2312,Unai Ropero,es ESP,MF,Alavés,es La Liga,19,2001,0.1,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,7868c973
2313,Pablo Rosario,nl NED,MF,Nice,fr Ligue 1,24,1997,30.3,53,1.75,47,0,1,0,2,3,7,0.23,7,0,0,0,0,0,Matches,1a6b7ea4
2314,Romario Rösch,de GER,MF,Mainz 05,de Bundesliga,22,1999,0.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,87ebfdb8
2315,Danny Rose,eng ENG,DF,Watford,eng Premier League,31,1990,7.7,15,1.96,11,3,0,0,1,0,1,0.13,0,1,0,0,0,0,Matches,89d10e53
2316,Francesco Rossi,it ITA,GK,Atalanta,it Serie A,30,1991,0.4,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,7b5f516f
2317,Tom Rothe,de GER,DF,Dortmund,de Bundesliga,16,2004,1.0,1,0.96,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,90c1f9a4
2318,Jérôme Roussillon,fr FRA,DF,Wolfsburg,de Bundesliga,28,1993,19.7,36,1.83,29,2,2,1,1,1,1,0.05,1,0,0,0,0,0,Matches,13203c45
2319,Nicolò Rovella,it ITA,MF,Genoa,it Serie A,19,2001,16.3,61,3.74,28,25,1,2,4,1,6,0.37,2,4,0,0,0,0,Matches,e58cbfd5
2320,Jon Rowe,eng ENG,MFFW,Norwich City,eng Premier League,18,2003,2.5,8,3.24,4,1,3,0,0,0,0,0.00,0,0,0,0,0,0,Matches,8c12f884
2321,Amir Rrahmani,xk KVX,DF,Napoli,it Serie A,27,1994,32.5,23,0.71,18,0,0,2,0,3,5,0.15,4,0,0,0,0,1,Matches,4b3e1a38
2322,Ruan,br BRA,DF,Sassuolo,it Serie A,22,1999,2.4,5,2.10,4,0,1,0,0,0,0,0.00,0,0,0,0,0,0,Matches,a378a02a
2323,Rubén,es ESP,DF,Espanyol,es La Liga,20,2001,1.7,3,1.80,1,0,1,0,0,1,1,0.60,1,0,0,0,0,0,Matches,35d4f151
2324,John Ruddy,eng ENG,GK,Wolves,eng Premier League,34,1986,1.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,da8b19e2
2325,Antonio Rüdiger,de GER,DF,Chelsea,eng Premier League,28,1993,33.7,49,1.45,38,0,0,4,2,5,9,0.27,6,0,0,1,2,0,Matches,18b896d6
2326,Sebastian Rudy,de GER,MF,Hoffenheim,de Bundesliga,31,1990,8.6,16,1.86,13,1,0,1,1,0,4,0.47,3,0,0,0,1,0,Matches,80f36c88
2327,Daniele Rugani,it ITA,DF,Juventus,it Serie A,27,1994,9.8,1,0.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,14b8fcdf
2328,Matteo Ruggeri,it ITA,DF,Salernitana,it Serie A,19,2002,7.5,9,1.19,7,1,0,0,0,1,1,0.13,1,0,0,0,0,0,Matches,ae9898c5
2329,Mário Rui,pt POR,DF,Napoli,it Serie A,30,1991,33.2,84,2.53,65,5,3,3,6,2,10,0.30,5,2,0,1,2,0,Matches,0b5a292a
2330,Aitor Ruibal,es ESP,MFDF,Betis,es La Liga,25,1996,9.5,33,3.47,23,0,3,4,2,1,1,0.11,0,0,0,0,1,0,Matches,a55d8df5
2331,Isma Ruiz,es ESP,MF,Granada,es La Liga,20,2001,3.1,5,1.58,4,0,0,0,0,1,1,0.32,1,0,0,0,0,0,Matches,6e36226f
2332,Fabián Ruiz Peña,es ESP,MF,Napoli,it Serie A,25,1996,26.5,84,3.17,76,1,0,3,2,2,11,0.42,11,0,0,0,0,0,Matches,c0c7ff58
2333,Víctor Ruiz,es ESP,DF,Betis,es La Liga,32,1989,15.8,12,0.76,9,0,0,1,0,2,2,0.13,2,0,0,0,0,0,Matches,b3dc6eca
2334,Gerónimo Rulli,ar ARG,GK,Villarreal,es La Liga,29,1992,32.0,5,0.16,4,1,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,625c144a
2335,Lukas Rupp,de GER,MF,Norwich City,eng Premier League,30,1991,8.5,25,2.93,20,0,3,1,1,0,1,0.12,1,0,0,0,0,0,Matches,3faa1780
2336,Alessandro Russo,it ITA,MF,Salernitana,it Serie A,17,2003,0.3,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,7152082d
2337,Franco Russo,ar ARG,DF,Mallorca,es La Liga,26,1994,16.3,8,0.49,4,0,0,1,0,3,1,0.06,0,0,0,0,0,1,Matches,b75ac54b
2338,Georginio Rutter,fr FRA,FWMF,Hoffenheim,de Bundesliga,19,2002,17.9,45,2.51,24,0,9,4,5,3,7,0.39,4,0,3,0,0,0,Matches,c64c01fc
2339,Mathew Ryan,au AUS,GK,Real Sociedad,es La Liga,29,1992,3.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,4535e4bb
2340,Julian Ryerson,no NOR,DF,Union Berlin,de Bundesliga,23,1997,15.9,36,2.26,26,2,1,5,0,2,3,0.19,2,0,0,1,0,0,Matches,009a4f60
2341,Frederik Rønnow,dk DEN,GK,Union Berlin,de Bundesliga,28,1992,7.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,a70b8345
2342,José Sá,pt POR,GK,Wolves,eng Premier League,28,1993,36.5,3,0.08,2,1,0,0,0,0,1,0.03,0,1,0,0,0,0,Matches,903b6e8b
2343,Roli Pereira de Sa,fr FRA,MF,Nantes,fr Ligue 1,24,1996,6.4,16,2.51,10,2,2,1,0,1,0,0.00,0,0,0,0,0,0,Matches,60f58477
2344,Youssouf Sabaly,sn SEN,DF,Betis,es La Liga,28,1993,8.8,12,1.37,11,0,0,0,1,0,1,0.11,1,0,0,0,0,0,Matches,fbbb9269
2345,Mathys Saban,fr FRA,MFFW,Saint-Étienne,fr Ligue 1,19,2002,0.8,1,1.23,0,0,0,0,0,1,0,0.00,0,0,0,0,0,0,Matches,7d9f3d69
2346,Stefano Sabelli,it ITA,DF,Genoa,it Serie A,28,1993,3.9,6,1.55,4,1,0,0,1,0,0,0.00,0,0,0,0,0,0,Matches,0ccac09c
2347,Abdelhamid Sabiri,ma MAR,MFFW,Sampdoria,it Serie A,24,1996,9.9,29,2.92,18,2,4,0,2,3,5,0.50,2,0,1,0,1,1,Matches,4830e0af
2348,Marcel Sabitzer,at AUT,MFDF,Bayern Munich,de Bundesliga,27,1994,10.1,27,2.68,23,0,0,2,0,2,2,0.20,2,0,0,0,0,0,Matches,e280527c
2349,Marcel Sabitzer,at AUT,MF,RB Leipzig,de Bundesliga,27,1994,0.5,2,3.67,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,e280527c
2350,Falaye Sacko,ml MLI,DF,Saint-Étienne,fr Ligue 1,26,1995,7.4,10,1.35,8,0,0,1,0,1,0,0.00,0,0,0,0,0,0,Matches,6388e356
2351,Alexis Saelemaekers,be BEL,MF,Milan,it Serie A,22,1999,20.7,84,4.06,61,3,8,5,4,3,8,0.39,5,0,1,0,2,0,Matches,ee251371
2352,Rafiki Said Ahamada,fr FRA,MFFW,Brest,fr Ligue 1,21,2000,1.4,7,5.16,4,1,2,0,0,0,0,0.00,0,0,0,0,0,0,Matches,c2e5f306
2353,Wesley Saïd,fr FRA,FWMF,Lens,fr Ligue 1,26,1995,7.3,28,3.85,20,0,2,4,2,0,5,0.69,2,0,0,2,1,0,Matches,90fcf472
2354,Allan Saint-Maximin,fr FRA,FWMF,Newcastle Utd,eng Premier League,24,1997,31.2,127,4.08,82,1,31,5,6,2,11,0.35,8,0,2,1,0,0,Matches,2b16cb1a
2355,Romain Saïss,ma MAR,DF,Wolves,eng Premier League,31,1990,30.1,17,0.57,15,0,0,1,0,1,1,0.03,0,0,0,0,0,1,Matches,9fbbcf39
2356,Bukayo Saka,eng ENG,MF,Arsenal,eng Premier League,19,2001,33.1,156,4.71,106,20,9,10,11,0,18,0.54,9,4,0,2,3,0,Matches,bc7dc64d
2357,Mamadou Sakho,fr FRA,DF,Montpellier,fr Ligue 1,31,1990,28.6,16,0.56,15,1,0,0,0,0,4,0.14,3,1,0,0,0,0,Matches,87935cf3
2358,Bakary Sako,ml MLI,FWMF,Saint-Étienne,fr Ligue 1,33,1988,1.7,3,1.74,1,1,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,381d7d54
2359,Jacopo Sala,it ITA,MF,Spezia,it Serie A,29,1991,9.8,20,2.04,14,0,0,0,3,3,1,0.10,0,0,0,0,0,1,Matches,da5a981b
2360,Mohamed Salah,eg EGY,FW,Liverpool,eng Premier League,29,1992,30.7,139,4.53,103,0,16,18,2,0,25,0.81,17,0,5,2,1,0,Matches,e342ad68
2361,Eddie Salcedo,it ITA,MFFW,Spezia,it Serie A,19,2001,4.8,16,3.35,11,1,0,3,1,0,1,0.21,1,0,0,0,0,0,Matches,0489bb30
2362,William Saliba,fr FRA,DF,Marseille,fr Ligue 1,20,2001,36.0,30,0.83,25,0,0,2,0,3,3,0.08,2,0,0,1,0,0,Matches,972aeb2a
2363,Romain Salin,fr FRA,GK,Rennes,fr Ligue 1,37,1984,1.0,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,74733221
2364,Mohammed Salisu,gh GHA,DF,Southampton,eng Premier League,22,1999,33.0,34,1.03,27,1,0,3,0,3,5,0.15,2,0,0,1,0,2,Matches,0b33f6ad
2365,Roland Sallai,hu HUN,MFFW,Freiburg,de Bundesliga,24,1997,17.2,48,2.78,31,0,1,6,10,0,7,0.41,4,0,0,1,2,0,Matches,bf075f6b
2366,Yoann Salmier,gf GUF,DF,Troyes,fr Ligue 1,28,1992,29.6,29,0.98,20,0,1,1,0,7,1,0.03,0,0,0,1,0,0,Matches,c3725db2
2367,Salvi,es ESP,MF,Cádiz,es La Liga,30,1991,15.5,24,1.55,15,1,0,7,1,0,3,0.19,1,0,0,2,0,0,Matches,405f267a
2368,Lazar Samardzic,de GER,MF,Udinese,it Serie A,19,2002,5.4,40,7.35,20,12,4,1,2,1,5,0.92,0,3,2,0,0,0,Matches,217c93a1
2369,Diadie Samassékou,ml MLI,MF,Hoffenheim,de Bundesliga,25,1996,18.4,30,1.63,23,0,1,5,0,1,3,0.16,2,0,0,1,0,0,Matches,08593525
2370,Mama Samba Baldé,gw GNB,MFFW,Troyes,fr Ligue 1,25,1995,19.1,49,2.57,31,0,10,4,4,0,5,0.26,2,0,0,2,1,0,Matches,fb14aa28
2371,Albert Sambi Lokonga,be BEL,MF,Arsenal,eng Premier League,21,1999,12.6,39,3.09,35,0,0,1,1,2,0,0.00,0,0,0,0,0,0,Matches,1b4f1169
2372,Junior Sambia,fr FRA,DFMF,Montpellier,fr Ligue 1,24,1996,17.0,34,2.00,20,0,3,3,7,1,3,0.18,2,0,0,1,0,0,Matches,24eb7ed6
2373,Luigi Samele,it ITA,FW,Sassuolo,it Serie A,19,2002,0.1,1,18.00,1,0,0,0,0,0,1,18.00,1,0,0,0,0,0,Matches,548fea2f
2374,Fede San Emeterio,es ESP,MF,Cádiz,es La Liga,24,1997,9.2,10,1.08,9,0,0,0,0,1,3,0.33,2,0,0,0,0,1,Matches,efecd633
2375,Antonio Sanabria,py PAR,FW,Torino,it Serie A,25,1996,20.0,34,1.70,24,0,1,6,3,0,5,0.25,1,0,1,1,2,0,Matches,0a447501
2376,Oihan Sancet,es ESP,FW,Athletic Club,es La Liga,21,2000,15.8,57,3.62,41,1,4,6,4,1,5,0.32,5,0,0,0,0,0,Matches,bdb624a3
2377,Renato Sanches,pt POR,MFFW,Lille,fr Ligue 1,23,1997,18.3,86,4.69,67,11,4,2,0,2,10,0.54,7,3,0,0,0,0,Matches,032f894e
2378,Alexis Sánchez,cl CHI,FW,Inter,it Serie A,32,1988,9.8,53,5.44,38,6,2,3,2,2,6,0.62,5,1,0,0,0,0,Matches,2c0f8e9e
2379,Antonio Sánchez,es ESP,MF,Mallorca,es La Liga,24,1997,18.0,37,2.06,31,0,0,2,2,2,0,0.00,0,0,0,0,0,0,Matches,a254bbe0
2380,Davinson Sánchez,co COL,DF,Tottenham,eng Premier League,25,1996,18.1,22,1.21,19,0,0,1,0,2,2,0.11,1,0,0,0,0,1,Matches,da7b447d
2381,Germán Sánchez,es ESP,DF,Granada,es La Liga,34,1986,25.5,18,0.70,12,1,0,4,0,1,0,0.00,0,0,0,0,0,0,Matches,ea9b2ef9
2382,Juan Sánchez,es ESP,,Sevilla,es La Liga,17,2003,0.1,,,,,,,,,,,,,,,,,Matches,ff4f78e1
2383,Manuel Sánchez,es ESP,DF,Osasuna,es La Liga,20,2000,25.1,50,2.00,42,3,0,0,2,3,5,0.20,5,0,0,0,0,0,Matches,ffacd3d5
2384,Robert Sánchez,es ESP,GK,Brighton,eng Premier League,23,1997,37.0,5,0.14,5,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,6a713852
2385,Jadon Sancho,eng ENG,MFFW,Manchester Utd,eng Premier League,21,2000,21.1,88,4.17,71,3,10,2,1,1,10,0.47,7,0,2,0,0,1,Matches,dbf053da
2386,Philippe Sandler,nl NED,DF,Troyes,fr Ligue 1,24,1997,0.8,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,60740e70
2387,Alex Sandro,br BRA,DF,Juventus,it Serie A,30,1991,19.8,43,2.18,35,1,1,0,3,3,8,0.40,6,0,0,0,1,1,Matches,0d82903c
2388,Leroy Sané,de GER,MF,Bayern Munich,de Bundesliga,25,1996,22.0,112,5.10,78,8,12,11,2,1,14,0.64,10,0,1,2,1,0,Matches,2b114be3
2389,Oier Sanjurjo,es ESP,MF,Osasuna,es La Liga,35,1986,8.4,12,1.42,11,1,0,0,0,0,2,0.24,1,1,0,0,0,0,Matches,466824fb
2390,Mohamed Sankoh,nl NED,FW,Stuttgart,de Bundesliga,17,2003,0.0,1,22.50,0,0,0,1,0,0,0,0.00,0,0,0,0,0,0,Matches,be625686
2391,Morgan Sanson,fr FRA,MF,Aston Villa,eng Premier League,26,1994,4.0,2,0.51,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,6e7f1353
2392,Nicola Sansone,it ITA,MFFW,Bologna,it Serie A,29,1991,10.0,37,3.72,18,10,1,5,3,0,6,0.60,2,1,0,1,2,0,Matches,7eb97a8e
2393,Baptiste Santamaria,fr FRA,MFDF,Rennes,fr Ligue 1,26,1995,28.0,44,1.57,41,0,0,2,0,1,8,0.29,7,0,0,1,0,0,Matches,5e22e2a4
2394,Baptiste Santamaria,fr FRA,MF,Freiburg,de Bundesliga,26,1995,0.2,1,4.29,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,5e22e2a4
2395,Federico Santander,py PAR,FWDF,Bologna,it Serie A,30,1991,0.7,3,4.03,3,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,df85d472
2396,Jesús Santiago,es ESP,MF,Valencia,es La Liga,17,2004,0.9,1,1.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,bc49fd34
2397,Samir Santos,br BRA,DF,Watford,eng Premier League,26,1994,18.6,7,0.38,4,0,0,2,1,0,0,0.00,0,0,0,0,0,0,Matches,92b4758e
2398,Samir Santos,br BRA,DF,Udinese,it Serie A,26,1994,15.8,14,0.89,7,1,0,2,0,4,2,0.13,1,0,0,1,0,0,Matches,92b4758e
2399,Sergio Santos,es ESP,DF,Real Madrid,es La Liga,20,2001,0.1,2,16.36,2,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,cf59e05f
2400,Alvaro Sanz,es ESP,MF,Barcelona,es La Liga,20,2001,0.3,1,3.10,1,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,eaefa2d0
2401,Riccardo Saponara,it ITA,FW,Fiorentina,it Serie A,29,1991,14.3,62,4.34,46,0,5,5,6,0,8,0.56,6,0,0,1,1,0,Matches,3bb7af3b
2402,Pablo Sarabia,es ESP,FW,Paris S-G,fr Ligue 1,29,1992,0.2,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,9744ff80
2403,Marcelo Saracchi,uy URU,DF,Levante,es La Liga,23,1998,2.1,6,2.90,5,1,0,0,0,0,1,0.48,1,0,0,0,0,0,Matches,1c96ad85
2404,Josh Sargent,us USA,FWMF,Norwich City,eng Premier League,21,2000,17.5,26,1.49,17,0,1,3,4,1,3,0.17,2,0,1,0,0,0,Matches,a8d4428b
2405,Jeremy Sarmiento,ec ECU,MFFW,Brighton,eng Premier League,19,2002,0.5,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,ac0d576d
2406,Bouna Sarr,sn SEN,DF,Bayern Munich,de Bundesliga,29,1992,0.7,0,0.00,0,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,1a4b9094
2407,Ismaila Sarr,sn SEN,MFFW,Watford,eng Premier League,23,1998,20.7,49,2.37,35,0,5,2,6,1,4,0.19,3,0,0,1,0,0,Matches,bfdb33aa
2408,Malang Sarr,fr FRA,DF,Chelsea,eng Premier League,22,1999,6.1,6,0.99,6,0,0,0,0,0,0,0.00,0,0,0,0,0,0,Matches,4315f30d
2409,Joan Sastre Vanrell,es ESP,DF,Mallorca,es La Liga,24,1997,2.9,5,1.74,0,3,0,1,1,0,0,0.00,0,0,0,0,0,0,Matches,f9acf8bf
